00:08:35,23049.5,20999.1,2050.4
00:08:52,23037,20999.1,2037.9
00:09:09,23042.4,20999.1,2043.3
00:09:26,23037.6,20999.1,2038.5
00:09:43,23027.7,20999.1,2028.6
00:10:00,23033.9,20999.1,2034.8
00:10:17,23043.6,20999.1,2044.5
00:10:34,23038.9,20999.1,2039.8
00:10:51,23033.3,20999.1,2034.2
00:11:08,23036.5,20999.1,2037.4
00:11:25,23036.2,20999.1,2037.1
00:11:42,23036.2,20999.1,2037.1
00:11:59,23034.6,20999.1,2035.5
00:12:16,23032.8,20999.1,2033.7
00:12:33,23032.7,20999.1,2033.6
00:12:50,23032.7,20999.1,2033.6
00:13:07,23032.7,20999.1,2033.6
00:13:24,23036.4,20999.1,2037.3
00:13:41,23036.5,20999.1,2037.4
00:13:58,23036.2,20999.1,2037.1
00:14:15,23036.3,20999.1,2037.2
00:14:32,23036.2,20999.1,2037.1
00:14:49,23036.3,20999.1,2037.2
00:15:06,23036.3,20999.1,2037.2
00:15:23,23036.1,20999.1,2037
00:15:40,23036.2,20999.1,2037.1
00:15:57,23035.9,20999.1,2036.8
00:16:14,23035.8,20999.1,2036.7
00:16:32,23035.7,20999.1,2036.6
00:16:49,23035.3,20999.1,2036.2
00:17:06,23035.3,20999.1,2036.2
00:17:23,23032.9,20999.1,2033.8
00:17:40,23032.8,20999.1,2033.7
00:17:57,23032.6,20999.1,2033.5
00:18:14,23032.6,20999.1,2033.5
00:18:31,23032.6,20999.1,2033.5
00:18:48,23026.3,20999.1,2027.2
00:19:05,23026.3,20999.1,2027.2
00:19:22,23026.4,20999.1,2027.3
00:19:39,23026.3,20999.1,2027.2
00:19:56,23017.3,20999.1,2018.2
00:20:13,23017.3,20999.1,2018.2
00:20:30,23019.8,20999.1,2020.7
00:20:47,23020.5,20999.1,2021.4
00:21:04,23020.5,20999.1,2021.4
00:21:21,23018.3,20999.1,2019.2
00:21:38,23018.2,20999.1,2019.1
00:21:55,23012.4,20999.1,2013.3
00:22:12,23012.5,20999.1,2013.4
00:22:29,23012.4,20999.1,2013.3
00:22:46,23008.5,20999.1,2009.4
00:23:03,23008.5,20999.1,2009.4
00:23:20,23008.5,20999.1,2009.4
00:23:37,23008.5,20999.1,2009.4
00:23:54,23008.5,20999.1,2009.4
00:24:11,23008.5,20999.1,2009.4
00:24:28,23008.5,20999.1,2009.4
00:24:45,23006.6,20999.1,2007.5
00:25:02,23006.6,20999.1,2007.5
00:25:19,23006.6,20999.1,2007.5
00:25:36,23006.6,20999.1,2007.5
00:25:53,23017.1,20999.1,2018
00:26:10,23007.9,20999.1,2008.8
00:26:28,23007.8,20999.1,2008.7
00:26:45,23007.8,20999.1,2008.7
00:27:02,23007.8,20999.1,2008.7
00:27:19,23007.9,20999.1,2008.8
00:27:36,23007.8,20999.1,2008.7
00:27:53,23007.8,20999.1,2008.7
