14:18:25,23167.2,21677.4,1489.8
14:18:47,23166.9,21677.4,1489.5
14:19:09,23165.6,21677.4,1488.2
14:19:31,23166.7,21677.4,1489.3
14:19:53,23166.9,21677.4,1489.5
14:20:15,23166.7,21677.4,1489.3
14:20:37,23167.1,21677.4,1489.7
14:20:59,23166.6,21677.4,1489.2
14:21:21,23170.6,21677.4,1493.2
14:21:44,23171.5,21677.4,1494.1
14:22:06,23170,21677.4,1492.6
14:22:28,23171.4,21677.4,1494
14:22:50,23171.2,21677.4,1493.8
14:23:12,23171.2,21677.4,1493.8
14:23:34,23171.3,21677.4,1493.9
14:23:56,23175.5,21677.4,1498.1
14:24:18,23172.9,21677.4,1495.5
14:24:40,23175.3,21677.4,1497.9
14:25:02,23172.8,21677.4,1495.4
14:25:24,23175.3,21677.4,1497.9
14:25:46,23185.1,21677.4,1507.7
14:26:08,23183.8,21677.4,1506.4
14:26:30,23185.3,21677.4,1507.9
14:26:52,23185.4,21677.4,1508
14:27:14,23185.3,21677.4,1507.9
14:27:36,23183.5,21677.4,1506.1
14:27:58,23187.2,21677.4,1509.8
14:28:20,23178.3,21677.4,1500.9
14:28:42,23177.4,21677.4,1500
14:29:04,23178.9,21677.4,1501.5
14:29:26,23176.8,21677.4,1499.4
14:29:48,23179.7,21677.4,1502.3
14:30:10,23179.5,21677.4,1502.1
14:30:32,23180.3,21677.4,1502.9
14:30:54,23155.3,21677.4,1477.9
14:31:16,23173.8,21677.4,1496.4
14:31:38,23173.2,21677.4,1495.8
14:32:00,23173.4,21677.4,1496
14:32:22,23174.7,21677.4,1497.3
14:32:44,23170.6,21677.4,1493.2
14:33:06,23157.7,21677.4,1480.3
14:33:28,23158.8,21677.4,1481.4
14:33:51,23182.1,21677.4,1504.7
14:34:13,23179,21677.4,1501.6
14:34:35,23178.5,21677.4,1501.1
14:34:57,23178.8,21677.4,1501.4
14:35:19,23178.8,21677.4,1501.4
14:35:41,23178.3,21677.4,1500.9
14:36:03,23186.3,21677.4,1508.9
14:36:25,23186,21677.4,1508.6
14:36:47,23186.1,21677.4,1508.7
14:37:09,23182.1,21677.4,1504.7
14:37:31,23184.2,21677.4,1506.8
14:37:53,23185.2,21677.4,1507.8
14:38:15,23182.7,21677.4,1505.3
14:38:37,23183.2,21677.4,1505.8
14:38:59,23182,21677.4,1504.6
14:39:21,23182.1,21677.4,1504.7
14:39:43,23182.2,21677.4,1504.8
14:40:05,23181.9,21677.4,1504.5
14:40:27,23163.7,21677.4,1486.3
14:40:49,23168.5,21677.4,1491.1
14:41:11,23176.4,21677.4,1499
14:41:33,23177.6,21677.4,1500.2
14:41:55,23191.1,21677.4,1513.7
14:42:17,23181.7,21677.4,1504.3
14:42:39,23178.2,21677.4,1500.8
14:43:01,23177.9,21677.4,1500.5
14:43:23,23178.5,21677.4,1501.1
14:43:45,23179.4,21677.4,1502
14:44:07,23176.2,21677.4,1498.8
14:44:29,23182.8,21677.4,1505.4
14:44:51,23181.4,21677.4,1504
14:45:13,23183.3,21677.4,1505.9
14:45:35,23180.3,21677.4,1502.9
14:45:57,23183.9,21677.4,1506.5
14:46:19,23177.6,21677.4,1500.2
14:46:41,23175.7,21677.4,1498.3
14:47:03,23176.6,21677.4,1499.2
14:47:25,23176.1,21677.4,1498.7
14:47:47,23179.6,21677.4,1502.2
14:48:09,23183.5,21677.4,1506.1
14:48:32,23181.8,21677.4,1504.4
14:48:54,23183.8,21677.4,1506.4
14:49:16,23181,21677.4,1503.6
14:49:38,23163.7,21677.4,1486.3
14:50:00,23162.7,21677.4,1485.3
14:50:22,23162.3,21677.4,1484.9
14:50:44,23194.9,21677.4,1517.5
14:51:06,23156.5,21677.4,1479.1
